Coder Name,Year,Category,Catalogue Number,Title,Advertiser,Product,Company,Country,Prize Description,Prize code,Video Name,Link to Asset,ID,Character ID,Asset Name,Character Name,Character Description,Character Prominence,Age,Age Specify,Character Sex,Character Gender,LGBTQ+,Animated Character,Animated Character - Specify,Race,Race Specify,Physical Disability,Cognitive Disability,Communication Disability,Activity,Tech,Setting,Vehicle,Shopping,Driving,Cleaning,Cooking,Working,Socializing,Nothing,EatingDrinking,Exercising,Other Activity,Activity Other Specify,Location,Kitchen,Office,Car,Store,Outdoors,Living Room,Restaurant/Bar,Gym,Bedroom,Bathroom,Sporting Event,Classroom/School,Other Setting,Other Setting Specify,Sexually Revealing Clothing,State of Nudity,State of Nudity Specify,Shown as Body Part,Verbally Sexual Objectification,Intelligence,Funny,Occupation Shown,Occupation,Leader,Authority,Body Type,Entry Type,Body Type Other,Disordered/Restrictive Eating,Self Injury,Negative Talk,Body Modification,Visual Shame,Verbal Shame,Sizeist slurs,Punchline,Denied Personal Opportunities,Denied Professional Opportunities,Other Prejudice,Other Prejudice Specify,Lazy,Slow,Stupid,Loser,Inactive,Poorly dressed,Character Funny,Jolly,Clumsy,Alone,Comic Relief,Sidekick,Mamma Hen,Nympho,Fat to Fit Stereotype,Inspiration porn,view_video,vatic_link,file_name,char_montage
,2007.0,A17,A17,FRIENDS,SONIC,FAST FOOD,BARKLEY Kansas City,USA,,0.0,2007_Film_A17_FRIENDS_29879,,29879.0,1.0,,,,,5.0,,,,,,,1.0,,,,,8.0,0.0,3.0,10.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A17_FRIENDS_29879.mp4,
,2007.0,A20,A20,HOSTESS,THE LEARNING CHANNEL/DISCOVERY COMMUNICATIONS,THE LEARNING CHANNEL,THE MARTIN AGENCY Richmond,USA,,0.0,2007_Film_A20_HOSTESS_29905,,29905.0,0.0,,,,,5.0,,,,,,,7.0,,,,,eating_drinking; socilaizing,0.0,other- dining room,10.0,,,,,,,,,,,,other,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A20_HOSTESS_29905.mp4,
,2007.0,A20,A20,HOSTESS,THE LEARNING CHANNEL/DISCOVERY COMMUNICATIONS,THE LEARNING CHANNEL,THE MARTIN AGENCY Richmond,USA,,0.0,2007_Film_A20_HOSTESS_29905,,29905.0,1.0,,,,,5.0,,,,,,,1.0,,,,,socializing; eating_drinking,0.0,other- dining room,10.0,,,,,,,,,,,,other,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A20_HOSTESS_29905.mp4,
,2007.0,A20,A20,HOSTESS,THE LEARNING CHANNEL/DISCOVERY COMMUNICATIONS,THE LEARNING CHANNEL,THE MARTIN AGENCY Richmond,USA,,0.0,2007_Film_A20_HOSTESS_29905,,29905.0,2.0,,,,,5.0,,,,,,,1.0,,,,,socializing; eating_drinking,0.0,other- dining room,10.0,,,,,,,,,,,,other,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A20_HOSTESS_29905.mp4,
,2007.0,A20,A20,HOSTESS,THE LEARNING CHANNEL/DISCOVERY COMMUNICATIONS,THE LEARNING CHANNEL,THE MARTIN AGENCY Richmond,USA,,0.0,2007_Film_A20_HOSTESS_29905,,29905.0,3.0,,,,,5.0,,,,,,,1.0,,,,,eating_drinking; socilaizing,0.0,other- dining room,10.0,,,,,,,,,,,,other,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A20_HOSTESS_29905.mp4,
,2007.0,A13,A13,SATELLITE,AUDI UK,AUDI A6,BBH London,UNITED KINGDOM,,0.0,2007_Film_A13_SATELLITE_29998,,29998.0,0.0,,,,,8.0,,,,,,,1.0,,,,,7.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A13_SATELLITE_29998.mp4,
,2010.0,B01,B01/269,HARDCHORUS ITALY,PUMA,LOVE = FOOTBALL CAMPAIGN,DROGA5 New York,USA,Gold Lion Campaign,1.0,2010_Film_B01_269_HARDCHORUS ITALY_140913,,140913.0,0.0,,,,,5.0,,,,,,,1.0,,,,,7.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_B01_269_HARDCHORUS ITALY_140913.mp4,
,2013.0,A27,A27/024,ED,STATES UNITED TO PREVENT GUN VIOLENCE,GUN CONTROL ORGANIZATION,GREY NEW YORK,USA,Silver Lion,1.0,2013_Film_A27_024_ED_458426,,458426.0,0.0,,,,,8.0,,,,,,,1.0,,,,,other; going to shoot an office; then loads an old school rifle,0.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013_Film_A27_024_ED_458426.mp4,
,2013.0,A27,A27/024,ED,STATES UNITED TO PREVENT GUN VIOLENCE,GUN CONTROL ORGANIZATION,GREY NEW YORK,USA,Silver Lion,1.0,2013_Film_A27_024_ED_458426,,458426.0,5.0,,,,,6.0,,,,,,,5.0,,,,,5.0,0.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013_Film_A27_024_ED_458426.mp4,
,2013.0,A27,A27/024,ED,STATES UNITED TO PREVENT GUN VIOLENCE,GUN CONTROL ORGANIZATION,GREY NEW YORK,USA,Silver Lion,1.0,2013_Film_A27_024_ED_458426,,458426.0,6.0,,,,,7.0,,,,,,,1.0,,,,,5.0,0.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013_Film_A27_024_ED_458426.mp4,
,2013.0,A27,A27/024,ED,STATES UNITED TO PREVENT GUN VIOLENCE,GUN CONTROL ORGANIZATION,GREY NEW YORK,USA,Silver Lion,1.0,2013_Film_A27_024_ED_458426,,458426.0,7.0,,,,,6.0,,,,,,,1.0,,,,,5.0,0.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013_Film_A27_024_ED_458426.mp4,
,2011.0,A02,1.0,TABITHA,KRAFT,WHEAT THINS,THE ESCAPE POD Chicago,USA,,0.0,2011_Film_1_TABITHA_295522,,295522.0,0.0,,,,,4.0,,,,,,,1.0,,,,,5.0,2.0,3.0,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_1_TABITHA_295522.mp4,
,2011.0,A02,1.0,TABITHA,KRAFT,WHEAT THINS,THE ESCAPE POD Chicago,USA,,0.0,2011_Film_1_TABITHA_295522,,295522.0,1.0,,,,,4.0,,,,,,,1.0,,,,,7.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_1_TABITHA_295522.mp4,
,2011.0,B04,14.0,TOUCHING STORIES,BOARDS,MAGAZINE,TOOL OF NORTH AMERICA Santa Monica,USA,,0.0,2011_Film_14_TOUCHING STORIES_295907,,295907.0,4.0,,,,,6.0,,,,,,,1.0,,,,,6.0,0.0,1.0,10.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_14_TOUCHING STORIES_295907.mp4,
,2011.0,A03,17.0,CRY,CARLTON UNITED BREWERIES,VB BEER,DROGA5 SYDNEY,AUSTRALIA,,0.0,2011_Film_17_CRY_296017,,296017.0,1.0,,,,,5.0,,,,,,,1.0,,,,,6;8,0.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_17_CRY_296017.mp4,
,2011.0,A03,17.0,CRY,CARLTON UNITED BREWERIES,VB BEER,DROGA5 SYDNEY,AUSTRALIA,,0.0,2011_Film_17_CRY_296017,,296017.0,2.0,,,,,4.0,,,,,,,1.0,,,,,6;8,0.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_17_CRY_296017.mp4,
,2011.0,A03,17.0,CRY,CARLTON UNITED BREWERIES,VB BEER,DROGA5 SYDNEY,AUSTRALIA,,0.0,2011_Film_17_CRY_296017,,296017.0,4.0,,,,,4.0,,,,,,,1.0,,,,,6;8,0.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_17_CRY_296017.mp4,
,2011.0,A03,17.0,CRY,CARLTON UNITED BREWERIES,VB BEER,DROGA5 SYDNEY,AUSTRALIA,,0.0,2011_Film_17_CRY_296017,,296017.0,6.0,,,,,4.0,,,,,,,1.0,,,,,6;8,0.0,21; hotel,10.0,,,,,,,,,,,,21; hotel,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_17_CRY_296017.mp4,
,2011.0,A18,28.0,ROCKSTAR SERVICE,VIRGIN HOLIDAYS,VIRGIN TRAVEL,DARE London,UNITED KINGDOM,,0.0,2011_Film_28_ROCKSTAR SERVICE_296362,,296362.0,0.0,,,,,4.0,,,,,,,1.0,,,,,5;6;7;8,0.0,4;5;7;9;10; 21 (hotel),10.0,,,,,,,,,,,,4;5;7;9;10; 21 (hotel),,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,4.0,10.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_28_ROCKSTAR SERVICE_296362.mp4,
,2011.0,A18,28.0,ROCKSTAR SERVICE,VIRGIN HOLIDAYS,VIRGIN TRAVEL,DARE London,UNITED KINGDOM,,0.0,2011_Film_28_ROCKSTAR SERVICE_296362,,296362.0,1.0,,,,,4.0,,,,,,,1.0,,,,,5;6;7;8,0.0,4;5;7;9;10; 21 (hotel),10.0,,,,,,,,,,,,4;5;7;9;10; 21 (hotel),,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,4.0,10.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_28_ROCKSTAR SERVICE_296362.mp4,
,2011.0,A18,28.0,ROCKSTAR SERVICE,VIRGIN HOLIDAYS,VIRGIN TRAVEL,DARE London,UNITED KINGDOM,,0.0,2011_Film_28_ROCKSTAR SERVICE_296362,,296362.0,2.0,,,,,4.0,,,,,,,1.0,,,,,5;6;7;8,0.0,4;5;7;9;10; 21 (hotel),10.0,,,,,,,,,,,,4;5;7;9;10; 21 (hotel),,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,4.0,10.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_28_ROCKSTAR SERVICE_296362.mp4,
,2011.0,A18,28.0,ROCKSTAR SERVICE,VIRGIN HOLIDAYS,VIRGIN TRAVEL,DARE London,UNITED KINGDOM,,0.0,2011_Film_28_ROCKSTAR SERVICE_296362,,296362.0,3.0,,,,,4.0,,,,,,,1.0,,,,,5;6;7;8,0.0,4;5;7;9;10; 21 (hotel),10.0,,,,,,,,,,,,4;5;7;9;10; 21 (hotel),,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,4.0,10.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_28_ROCKSTAR SERVICE_296362.mp4,
,2011.0,A20,19.0,SPY - OVECHKIN,ESPN,THIS IS SPORTSCENTER,WIEDEN+KENNEDY New York,USA,Bronze Lion Campaign,1.0,2011_Film_19_SPY - OVECHKIN_296072,,296072.0,0.0,,,,,5.0,,,,,,,1.0,,,,,5.0,0.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,3.0,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_19_SPY - OVECHKIN_296072.mp4,
,2011.0,A20,19.0,SPY - OVECHKIN,ESPN,THIS IS SPORTSCENTER,WIEDEN+KENNEDY New York,USA,Bronze Lion Campaign,1.0,2011_Film_19_SPY - OVECHKIN_296072,,296072.0,1.0,,,,,6.0,,,,,,,1.0,,,,,5.0,0.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,2.0,3.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_19_SPY - OVECHKIN_296072.mp4,
,2011.0,A20,19.0,SPY - OVECHKIN,ESPN,THIS IS SPORTSCENTER,WIEDEN+KENNEDY New York,USA,Bronze Lion Campaign,1.0,2011_Film_19_SPY - OVECHKIN_296072,,296072.0,2.0,,,,,4.0,,,,,,,1.0,,,,,5.0,0.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,3.0,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_19_SPY - OVECHKIN_296072.mp4,
,2011.0,A10,29.0,BAND,PFIZER CANADA,VIAGRA,TAXI Toronto,CANADA,,0.0,2011_Film_29_BAND_296383,,296383.0,0.0,,,,,8.0,,,,,,,1.0,,,,,11; playing music,0.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_29_BAND_296383.mp4,
,2011.0,A10,29.0,BAND,PFIZER CANADA,VIAGRA,TAXI Toronto,CANADA,,0.0,2011_Film_29_BAND_296383,,296383.0,1.0,,,,,8.0,,,,,,,1.0,,,,,11; playing music,0.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_29_BAND_296383.mp4,
,2011.0,A10,29.0,BAND,PFIZER CANADA,VIAGRA,TAXI Toronto,CANADA,,0.0,2011_Film_29_BAND_296383,,296383.0,2.0,,,,,5.0,,,,,,,1.0,,,,,11; playing music,0.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,2.0,2.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_29_BAND_296383.mp4,
,2011.0,A10,29.0,BAND,PFIZER CANADA,VIAGRA,TAXI Toronto,CANADA,,0.0,2011_Film_29_BAND_296383,,296383.0,3.0,,,,,8.0,,,,,,,1.0,,,,,7.0,0.0,6.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_29_BAND_296383.mp4,
,2011.0,A21,39.0,ONE BIG THING,HBF,HEALTH INSURANCE,MEERKATS Perth,AUSTRALIA,,0.0,2011_Film_39_ONE BIG THING_296652,,296652.0,0.0,,,,,7.0,,,,,,,1.0,,,,,6.0,0.0,6.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_39_ONE BIG THING_296652.mp4,
,2011.0,A21,39.0,ONE BIG THING,HBF,HEALTH INSURANCE,MEERKATS Perth,AUSTRALIA,,0.0,2011_Film_39_ONE BIG THING_296652,,296652.0,1.0,,,,,7.0,,,,,,,1.0,,,,,11; sleeping,0.0,6.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_39_ONE BIG THING_296652.mp4,
,2011.0,A22,40.0,JOHN MALKOVICH,KARLOVY VARY INTERNATIONAL FILM FESTIVAL,FILM AWARDS FESTIVAL,STINK London,UNITED KINGDOM,,0.0,2011_Film_40_JOHN MALKOVICH_296668,,296668.0,0.0,,,,,8.0,,,,,,,1.0,,,,,6.0,0.0,3.0,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_40_JOHN MALKOVICH_296668.mp4,
,2011.0,A22,40.0,JOHN MALKOVICH,KARLOVY VARY INTERNATIONAL FILM FESTIVAL,FILM AWARDS FESTIVAL,STINK London,UNITED KINGDOM,,0.0,2011_Film_40_JOHN MALKOVICH_296668,,296668.0,1.0,,,,,6.0,,,,,,,5.0,,,,,2;6,0.0,3.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011_Film_40_JOHN MALKOVICH_296668.mp4,
,2007.0,A08,A08,THE COUPLE,PROCTER & GAMBLE,OLAY SKIN CREAM,SAATCHI & SAATCHI New York,USA,,0.0,2007_Film_A08_THE COUPLE_31949,,31949.0,0.0,,,,,8.0,,,,,,,1.0,,,,,7.0,0.0,13.0,10.0,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A08_THE COUPLE_31949.mp4,
,2007.0,A08,A08,THE COUPLE,PROCTER & GAMBLE,OLAY SKIN CREAM,SAATCHI & SAATCHI New York,USA,,0.0,2007_Film_A08_THE COUPLE_31949,,31949.0,1.0,,,,,8.0,,,,,,,1.0,,,,,7.0,0.0,13.0,10.0,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,1.0,1.0,,0.0,0.0,0.0,2.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A08_THE COUPLE_31949.mp4,
,2007.0,A08,A08,THE COUPLE,PROCTER & GAMBLE,OLAY SKIN CREAM,SAATCHI & SAATCHI New York,USA,,0.0,2007_Film_A08_THE COUPLE_31949,,31949.0,2.0,,,,,6.0,,,,,,,1.0,,,,,5.0,0.0,6.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A08_THE COUPLE_31949.mp4,
,2007.0,A08,A08,THE COUPLE,PROCTER & GAMBLE,OLAY SKIN CREAM,SAATCHI & SAATCHI New York,USA,,0.0,2007_Film_A08_THE COUPLE_31949,,31949.0,4.0,,,,,4.0,,,,,,,1.0,,,,,3.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A08_THE COUPLE_31949.mp4,
,2007.0,A19,A19,BRUCE,SONY CENTRAL ENTERTAINMENT EUROPE,PLAYSTATION 3,TBWA\LONDON,UNITED KINGDOM,,0.0,2007_Film_A19_BRUCE_32126,,32126.0,0.0,,,,,7.0,,,,,,,1.0,,,,,7.0,0.0,12.0,10.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A19_BRUCE_32126.mp4,
,2007.0,A23,A23,PERFORMANCE EVALUATION,CAREERBUILDER.COM,JOB WEBSITE,HUNGRY MAN New York,USA,,0.0,2007_Film_A23_PERFORMANCE EVALUATION_30750,,30750.0,0.0,,,,,5.0,,,,,,,1.0,,,,,other- waiting for interview,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,9.0,0.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A23_PERFORMANCE EVALUATION_30750.mp4,
,2007.0,A23,A23,PERFORMANCE EVALUATION,CAREERBUILDER.COM,JOB WEBSITE,HUNGRY MAN New York,USA,,0.0,2007_Film_A23_PERFORMANCE EVALUATION_30750,,30750.0,1.0,,,,,6.0,,,,,,,1.0,,,,,other-walking on coals,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A23_PERFORMANCE EVALUATION_30750.mp4,
,2007.0,A23,A23,PERFORMANCE EVALUATION,CAREERBUILDER.COM,JOB WEBSITE,HUNGRY MAN New York,USA,,0.0,2007_Film_A23_PERFORMANCE EVALUATION_30750,,30750.0,2.0,,,,,6.0,,,,,,,1.0,,,,,7.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A23_PERFORMANCE EVALUATION_30750.mp4,
,2007.0,A23,A23,PERFORMANCE EVALUATION,CAREERBUILDER.COM,JOB WEBSITE,HUNGRY MAN New York,USA,,0.0,2007_Film_A23_PERFORMANCE EVALUATION_30750,,30750.0,3.0,,,,,4.0,,,,,,,1.0,,,,,5.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A23_PERFORMANCE EVALUATION_30750.mp4,
,2007.0,A23,A23,PERFORMANCE EVALUATION,CAREERBUILDER.COM,JOB WEBSITE,HUNGRY MAN New York,USA,,0.0,2007_Film_A23_PERFORMANCE EVALUATION_30750,,30750.0,4.0,,,,,7.0,,,,,,,5.0,,,,,other- getting a wedgie,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A23_PERFORMANCE EVALUATION_30750.mp4,
,2007.0,A23,A23,PERFORMANCE EVALUATION,CAREERBUILDER.COM,JOB WEBSITE,HUNGRY MAN New York,USA,,0.0,2007_Film_A23_PERFORMANCE EVALUATION_30750,,30750.0,5.0,,,,,7.0,,,,,,,1.0,,,,,other- giving a wedgie,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A23_PERFORMANCE EVALUATION_30750.mp4,
,2007.0,A23,A23,PERFORMANCE EVALUATION,CAREERBUILDER.COM,JOB WEBSITE,HUNGRY MAN New York,USA,,0.0,2007_Film_A23_PERFORMANCE EVALUATION_30750,,30750.0,6.0,,,,,6.0,,,,,,,1.0,,,,,other,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,1.0,,0.0,0.0,0.0,2.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A23_PERFORMANCE EVALUATION_30750.mp4,
,2007.0,A19,A19,CHERRY,SONY CENTRAL ENTERTAINMENT EUROPE,PLAYSTATION 3,TBWA\LONDON,UNITED KINGDOM,,0.0,2007_Film_A19_CHERRY_32128,,32128.0,0.0,,,,,4.0,,,,,,,1.0,,,,,other,0.0,13.0,10.0,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A19_CHERRY_32128.mp4,
,2007.0,A18,A18,SCREWBALL,HOLIDAY INN,HOTEL,FALLON Minneapolis,USA,Bronze Lion Campaign,1.0,2007_Film_A18_SCREWBALL_30883,,30883.0,3.0,,,,,6.0,,,,,,,1.0,,,,,6.0,0.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A18_SCREWBALL_30883.mp4,
,2007.0,A18,A18,SCREWBALL,HOLIDAY INN,HOTEL,FALLON Minneapolis,USA,Bronze Lion Campaign,1.0,2007_Film_A18_SCREWBALL_30883,,30883.0,4.0,,,,,6.0,,,,,,,1.0,,,,,6.0,0.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A18_SCREWBALL_30883.mp4,
,2007.0,A18,A18,SCREWBALL,HOLIDAY INN,HOTEL,FALLON Minneapolis,USA,Bronze Lion Campaign,1.0,2007_Film_A18_SCREWBALL_30883,,30883.0,5.0,,,,,6.0,,,,,,,1.0,,,,,6.0,0.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,4.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A18_SCREWBALL_30883.mp4,
