Coder,Asset_Name,Brand,Lead_Country,Year_Produced,Year_Aired,Segment,Agency,Character_Name,Character_Description,Q1_Prominence,Q2_Age,Q2a_Age_SpecifyOther,Q3_Sex,Q4_Gender,Q5_LGBTQ,Q6_Animated,Q6a_Animated_OtherSpecify,Q7_Race_Ethnicity,Q7a_RE_OtherSpecify,Q8_Physical_Disability,Q9_Cognitive_Disability,Q10_Communication_Disability,Q11a_Shopping,Q11b_Driving,Q11c_Cleaning,Q11d_Cooking,Q11e_Working,Q11f_Socializing,Q11g_Nothing,Q11h_Eating/Drinking,Q11i_Exercising,Q11j_Activity Other,Q11j_Activity_Other_Specify,Q12a_Kitchen,Q12b_Office,Q12c_Car,Q12d_Store,Q12e_Outdoors,Q12f_Living Room,Q12g_Restaurant_Bar,Q12h_Gym,Q12i_Bedroom,Q12j_Bathroom,Q12k_Sporting_Event,Q12l_Classroom,Q12m_Location_Other,Q12m_Location_Other_Specify,Q13_Revealing_Clothing,Q14_Nudity,Q14a_Nudity_Other_Specify,Q15_Visually_Objectified,Q16_Verbally_Objectified,Q17_Intelligence,Q18_Humor,Q19_Occupation,Q20_Leader,Q21_Authority,Q22_Body Type,Q22a_Body_Type_Other_Specify,Q23a_Disordered_Eating,Q23b_Selfy_injury,Q23c_NegativeTalk,Q23d_Body_Modification,Q24a_Visual_Shame,Q24b_Verbal_shame,Q24c_Sizeist_Slurs,Q24d_Punchline,Q24e_Denied_Personal_Opportunity,Q24f_Denied_Professional_Opportunity,Q24g_Other_Prejudice,Q24g_Prejudice_Other_Specify,Q25a_Lazy,Q25b_Physically_Slow,Q25c_Stupid,Q25d_Loser,Q25e_Inactive,Q25f_Poorly_Dressed,Q25g_Funny,Q25h_Jolly,Q25i_Clumsy,Q25j_Alone,Q26a_Comic_Relief,Q26b_Sidekick,Q26c_Mamma_Hen,Q26d_Nympho,Q27_Fat_to_Fit,Q28_Inspo_Porn,,Q27. NOTES,,Notes on Dwelling,,,,,,,,,,,,,,,
Milena,Consolations (1:32),Celebrations,France,2019,2019,Confectionary,BBDO,man in jean jacket,scarf,2,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,1,0,1,upset,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,"Bedroom looks realistic - clothes hanging haphazardly, etc. Few SES markers (probably squarely middle class)",,,,,,,,,,,,,,,
Milena,Consolations (1:32),Celebrations,France,2019,2019,Confectionary,BBDO,woman on phone,,2,5,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,"Bedroom looks realistic - clothes hanging haphazardly, etc.",,,,,,,,,,,,,,,
Milena,Consolations (1:32),Celebrations,France,2019,2019,Confectionary,BBDO,man on scooter,,2,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,riding scooter,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,"Kitchen looks very middle class/realistic (not staged/brand new, etc.)",,,,,,,,,,,,,,,
Milena,Consolations (1:32),Celebrations,France,2019,2019,Confectionary,BBDO,man in robe,,2,6,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,Room has few markers for SES/type of dwelling - laundry piled on chair,,,,,,,,,,,,,,,
Milena,Consolations (1:32),Celebrations,France,2019,2019,Confectionary,BBDO,woman presenting,,2,5,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,1,presenting,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,1,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,Middle class - few markers for dwelling type,,,,,,,,,,,,,,,
Milena,Consolations (1:32),Celebrations,France,2019,2019,Confectionary,BBDO,man drawing,,2,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,1,drawing,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,1,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,In closet - no cues to dwelling type; few SES cues,,,,,,,,,,,,,,,
Milena,Consolations (1:32),Celebrations,France,2019,2019,Confectionary,BBDO,woman with white backdrop,,2,5,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,white backdrop,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Milena,Consolations (1:32),Celebrations,France,2019,2019,Confectionary,BBDO,VR man,,2,7,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,lab,0,0,,0,0,0,0,1,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Milena,Consolations (1:32),Celebrations,France,2019,2019,Confectionary,BBDO,scientist with beard,,2,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,lab,0,0,,0,0,0,0,1,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Milena,Consolations (1:32),Celebrations,France,2019,2019,Confectionary,BBDO,woman scientist,,2,5,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,lab,0,0,,0,0,0,0,1,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,"""Dwelling""=corrections facility (incarcerated man)",,,,,,,,,,,,,,,
Pamela,Leaves,Cesar,United States,2020,2020,Pet,BBDO,Raking Man,"Light brown hair, mustache, brown vest",2,6,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,Raking yard,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,4,,10,10,10,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,,,"""Dwelling""=corrections facility (incarcerated man)",,,,,,,,,,,,,,,
CEspinoza,Birthday,Cesar,United States,2020,2020,Pet,BBDO,Man's friend,Man's friend,2,6,,2,10,1,0,,1,,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,4,,10,10,10,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"""Dwelling""=corrections facility (incarcerated man)",,,,,,,,,,,,,,,
Melanie,Match (:20),Cesar,United Kingdom,2020,2020,Pet,BBDO,Partner,wider face,2,5,,2,10,1,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,4,,10,10,10,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Romeo,Washboard,Cesar,United States,2020,2020,Pet,BBDO,Woman Working,woman washing clothes and owner of Alfie,1,5,,1,10,0,0,,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,3,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,"""Dwelling""=corrections facility (incarcerated man)",,,,,,,,,,,,,,,
Melanie,Match (:20),Cesar,United Kingdom,2020,2020,Pet,BBDO,Waiter,dark beard,1,5,,2,10,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,"""Dwelling""=corrections facility (incarcerated man)",,,,,,,,,,,,,,,
Sarah,Cloudy City and Rural - Sunday V1,Cesar,United States,2020,2020,Pet,BBDO,Yogi,blue short sleeve t shirt,2,4,,1,10,0,0,,9,,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,9,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,"""Dwelling""=corrections facility (incarcerated man)",,,,,,,,,,,,,,,
Romeo,Washboard,Cesar,United States,2020,2020,Pet,BBDO,Jack,child ringing clothes to dry them,2,1,,2,10,10,0,,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,10,,0,0,0,2,10,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Emma,Catch,Cesar,United States,2020,2020,Pet,BBDO,Son,Wearing helmet,2,1,,2,10,10,0,,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,10,,0,0,0,2,10,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,"""Dwelling""=corrections facility (incarcerated man)",,,,,,,,,,,,,,,
Pamela,Sunny City and Rural - Sunday V8,Cesar,United States,2020,2020,Pet,BBDO,Man petting dog,"Dark hair, wearing dark shirt and shorts",2,4,,2,10,0,0,,7,,0,0,0,0,0,0,0,0,0,0,0,0,1,Petting dog,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Sunny City and Rural - Sunday V4,Cesar,United States,2020,2020,Pet,BBDO,Man throwing frisbee,"Wearing gray shirt and shorts, bald",2,4,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,1,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Sunny Beach - Sunday V1,Cesar,United States,2020,2020,Pet,BBDO,Running Person,"Wearing hoodie and shorts, running on bech",2,4,,9,10,0,0,,9,,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,1,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Fire,Cesar,United States,2020,2020,Pet,BBDO,Dog Owner,"Red shirt, blue jeans, gray hair",2,7,,2,10,0,0,,3,,0,0,0,0,0,0,0,0,0,0,0,0,1,Feeding dog,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Fire,Cesar,United States,2020,2020,Pet,BBDO,Freezing Man,"Wearing brown coat, brown hat, black gloves",1,8,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,1,Throwing stick in fire,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,"Didn't code Bowling as exercise, even though its a sport, its hard to count it as exercise.",,,,,,,,,,,,,,,,,
Emma,Boat,Cesar,United States,2020,2020,Pet,BBDO,Left Son,,2,3,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,riding in boat,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,Middle class/lower middle class living room; unable to tell dwelling type,,,,,,,,,,,,,,,
Emma,Boat,Cesar,United States,2020,2020,Pet,BBDO,Right Son,,2,3,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,riding in boat,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,Middle class living room; unable to tell dwelling type,,,,,,,,,,,,,,,
Emma,Boat,Cesar,United States,2020,2020,Pet,BBDO,Mom,,2,6,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,driving boat,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,3,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,Middle class single-family home,,,,,,,,,,,,,,,
Emma,Boat,Cesar,United States,2020,2020,Pet,BBDO,Dad,,2,6,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,riding in boat,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,Middle class single-family home,,,,,,,,,,,,,,,
CEspinoza,Birthday,Cesar,United States,2020,2020,Pet,BBDO,Man with birthday hat,Man with birthday hat,2,6,,2,10,1,0,,1,,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Pamela,Fire,Cesar,United States,2020,2020,Pet,BBDO,Man wearing brown,"Gray hair, brown and black checkered shirt, brown pants",1,8,,2,10,0,0,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Emma,Catch,Cesar,United States,2020,2020,Pet,BBDO,Dad,Throws football,1,6,,2,10,0,0,,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Washboard,Cesar,United States,2020,2020,Pet,BBDO,Older Man,older man walking into living room,1,8,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Sunny City and Rural - Sunday V9,Cesar,United States,2020,2020,Pet,BBDO,Man,glasses,2,3,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,sitting with dog,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Emma,Sunny City and Rural - Sunday V7,Cesar,United States,2020,2020,Pet,BBDO,Dog Owner,outside with dog,2,4,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,playing with dog,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,Middle class single-family home,,,,,,,,,,,,,,,
Melanie,Sunny City and Rural - Sunday V5,Cesar,United States,2020,2020,Pet,BBDO,Man,brown hair,2,4,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,playing with dog,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,Middle class; likely single-family home but could be apartment,,,,,,,,,,,,,,,
CEspinoza,"Cloudy and Rainy City and Rural - Wednesday, Saturday and Sunday",Cesar,United States,2020,2020,Pet,BBDO,Man with dog,Man with dog,2,4,,2,10,0,0,,6,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,Middle class; likely single-family home but could be apartment,,,,,,,,,,,,,,,
Emma,Sunny City and Rural - Sunday V3,Cesar,United States,2020,2020,Pet,BBDO,Dog Owner,On blanket with dog,2,5,,2,10,0,0,,2,,0,0,0,0,0,0,0,0,0,0,0,0,1,playing with dog,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Washboard,Cesar,United States,2020,2020,Pet,BBDO,Owner,female on couch feeding Spencer (dog),2,5,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Match (:20),Cesar,United Kingdom,2020,2020,Pet,BBDO,Birthday Boy,light features,2,5,,2,10,1,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Emma,Sunny City - Sunday V2,Cesar,United States,2020,2020,Pet,BBDO,Dog Owner,Woman running,2,5,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna,Sunny City and Rural - Sunday V6,Cesar,United States,2020,2020,Pet,BBDO,Man with dog,Purple t-shirt,2,5,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Emma,Cloudy City and Rural - Wednesday and Saturday,Cesar,United States,2020,2020,Pet,BBDO,Father,On couch,2,6,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CEspinoza,Birthday,Cesar,United States,2020,2020,Pet,BBDO,Waiter singing,Waiter singing,2,6,,2,10,0,0,,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Nightshift,Cesar,United States,2015,2019,Pet,BBDO,Security guard,Security guard,2,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,1,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna,Sunny City and Rural - Sunday V2,Cesar,United States,2020,2020,Pet,BBDO,Man with dog,Blue t-shirt,2,5,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,1,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jenna,Cloudy City and Rural - Sunday V2,Cesar,United States,2020,2020,Pet,BBDO,Woman washing dog,Brown t-shirt,2,7,,1,10,0,0,,5,,0,0,0,0,0,0,0,0,0,0,0,0,1,Grooming dog,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,2,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Nosh,Baby Shower 4x5 (:06),Cesar/My Dog,Global - Toolkit,2019,2019,Pet,BBDO,Pregnant Woman,,2,4,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,8,pregnant,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Nosh,Baby Shower 4x5 (:10),Cesar/My Dog,Global - Toolkit,2019,2019,Pet,BBDO,Pregnant Woman,,2,4,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,8,pregnant,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,Global - Toolkit,2019,2019,Pet,BBDO,Pregnant Woman,,1,4,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,8,pregnant,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CAckel,Boot Camp 4x5 (:10),Cesar/My Dog,Global - Toolkit,2019,2019,Pet,BBDO,Coach,coaching in rain,1,6,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,coaching someone to do pushups in the rain,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,1,1,1,6,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Nosh,Boot Camp 4x5 (:06),Cesar/My Dog,Global - Toolkit,2019,2019,Pet,BBDO,Trainer,,1,6,,2,Hyper-Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,,0,0,0,0,1,1,1,6,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Nosh,Boot Camp 4x5 (:06),Cesar/My Dog,Global - Toolkit,2019,2019,Pet,BBDO,Trainer,,1,6,,2,Hyper-Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,,0,0,0,0,1,1,1,6,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,Global - Toolkit,2019,2019,Pet,BBDO,Trainer,,1,6,,2,Hyper-Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,,0,0,0,0,1,1,1,6,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CAckel,Boot Camp 4x5 (:10),Cesar/My Dog,Global - Toolkit,2019,2019,Pet,BBDO,Actor,male doing pushups,2,6,,2,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,,0,0,0,1,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CAckel,Boot Camp 4x5 (:10),Cesar/My Dog,Global - Toolkit,2019,2019,Pet,BBDO,female,petting dog,2,5,,1,10,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,petting a dog,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Hannah,Ball-iday,Cesar/My Dog,United States,2019,2019,Pet,BBDO,Woman,Woman at Christmas tree,2,5,,1,Feminine,0,0,,3,,0,0,0,0,0,0,0,0,1,1,0,0,1,Decorating Christmas tree,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Nosh,Car Wash vs Dog 9x16 (:10),Cesar/My Dog,Global - Toolkit,2019,2019,Pet,BBDO,Man,,2,5,,2,Masculine,0,0,,5,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
