Coder,Asset_Name,Brand,Lead_Country,Year_Produced,Year_Aired,Segment,Agency,Character_Name,Character_Description,Prominence,Animated,Animated Specify,Gender,Trans,Race,Race Other/Specify,API,Skin tone,Sexual Orientation,Queer,Age,Disabled,Disability Specify,Body Type,Shopping,Driving,Cleaning,Cooking,Working,Socializing,Nothing,EatingDrinking,Exercising,Other Activity,Activity Other Specify,Kitchen,Office,Car,Store,Outdoors,Living Room,Restaurant/Bar,Gym,Bedroom,Bathroom,Sporting Event,Classroom,Setting Other,Other Setting Specify,Revealing Clothing,Nudity,Visually Objectified,Verbally Objectified,Intelligent,Funny,Occupation,Leader,Authority,Q27a_Disordered_Eating,Q27b_Selfy_injury,Q27c_NegativeTalk,Q27d_Body_Modification,Q28a_Visual_Shame,Q28b_Verbal_Shame,Q28c_Sizeist_Slurs,Q28d_Punchline,Q28e_Denied_Personal_Opportunity,Q28f_Denied_Professional_Opportunity,Q28g_Other_Prejudice,Q28g_Prejudice_Other_Specify,Q29a_Lazy,Q29b_Physically_Slow,Q29c_Stupid,Q29d_Loser,Q29e_Inactive,Q29f_Poorly_Dressed,Q29g_Funny,Q29h_Jolly,Q29i_Clumsy,Q29j_Alone,Q30a_Comic_Relief,Q30b_Sidekick,Q30c_Mamma_Hen,Q30d_Nympho,Q31_Fat_to_Fit,Q32_Inspo_Porn,Q31_NOTES,Notes on Dwelling
Jeremy Yoder,Caramel Se Pierde (:20),M&M's,Mexico,2019,2019,Confectionary,,Red M&M, ,1,1, ,2,0,4, ,999,999,1,0,3,0,,999,0,0,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Jeremy Yoder,Caramel Se Pierde (:20),M&M's,Mexico,2019,2019,Confectionary,,Blue M&M, ,1,1, ,1,0,4, ,999,999,1,0,3,0,,999,0,0,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,3,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Jeremy Yoder,Caramel Se Pierde (:20),M&M's,Mexico,2019,2019,Confectionary,,Yellow M&M, ,1,1, ,1,0,4, ,999,999,1,0,3,0,,999,0,0,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,1,3,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Jeremy Yoder,Caramel Se Pierde (:20),M&M's,Mexico,2019,2019,Confectionary,,Caramel Square, ,1,1, ,1,0,4, ,999,999,1,0,3,0,,999,0,0,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Cannibal,M&M's,UK,2016,2019,Confectionary,,Yellow,mandm,1,5,Animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,0,0,0,1,reading,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Cannibal,M&M's,UK,2016,2019,Confectionary,,Red,mandm,1,5,Animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Staying In,M&M's,UK,2016,2019,Confectionary,,RED,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Staying In,M&M's,UK,2016,2019,Confectionary,,Yellow,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Airplane,M&M's,USA,2012,2019,Confectionary,,Red,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,airplane bathroom,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Cupboard,M&M's,USA,2016,2019,Confectionary,,red,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,0,0,0,1,throwing food from cupboard,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Holes (:06),M&M's,USA,2019,2019,Confectionary,,Red,red,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,I Spy (:06),M&M's,USA,2019,2019,Confectionary,,Red,in chocolate,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,0,0,0,1,suspending in chocolate bar,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Injury Attorney (:15),M&M's,USA,2019,2019,Confectionary,,Red,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,0,0,0,1,suspending in chocolate bar,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Mall Bunny,M&M's,USA,2017,2019,Confectionary,,Red,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,0,0,0,1,getting arrested,0,0,0,0,0,0,0,0,0,0,0,0,1,mall center,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Moviephobia,M&M's,Canada,2014,2019,Confectionary,,Red M&M,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,0,1,0,1,watching a movie,0,0,0,0,0,0,0,0,0,0,0,0,1,movie theater,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Moviephobia,M&M's,Canada,2014,2019,Confectionary,,Yellow M&M,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,0,1,0,1,watching a movie,0,0,0,0,0,0,0,0,0,0,0,0,1,movie theater,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Excuse Me,M&M's,USA,2008,2019,Confectionary,,Red M&M,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,0,0,0,1,walking across aisle during movie,0,0,0,0,0,0,0,0,0,0,0,0,1,movie theater,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Excuse Me,M&M's,USA,2008,2019,Confectionary,,Yellow M&M,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,0,0,0,1,walking across aisle during movie,0,0,0,0,0,0,0,0,0,0,0,0,1,movie theater,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Faint 2.0,M&M's,USA,2017,2019,Confectionary,,Red M&M,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,0,0,0,1,fainting,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Faint 2.0,M&M's,USA,2017,2019,Confectionary,,Yellow M&M,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,1,0,0,1,0,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,1,Sleigh,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,,Red M&M,mandm,1,5,animated candy,2,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,,Green M&M,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,,Orange M&M,mandm,1,5,animated candy,2,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,,Brown M&M,mandm,1,5,animated candy,1,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,,Yellow M&M,mandm,1,5,animated candy,2,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,,Blue M&M,mandm,1,5,animated candy,2,0,999,animated candy,999,999,1,0,999,0,,999,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Game (:20),Snickers,Mexico,2019,2019,Confectionary,,Man in gray, ,1,0, ,1,0,4, ,999,999,1,0,3,0,,6,0,0,0,0,0,1,0,0,1,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,3,3,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Jenna,Trailer,M&M's,USA,2013,2019,Confectionary,,Prisoner,Blue vest,1,0, ,1,0,8, ,999,999,1,0,5,0,,6,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Jail,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Gym,Snickers,India,2019,2019,Confectionary,,Man on treadmill, ,1,0, ,1,0,3, ,2,999,1,0,3,0,,5,0,0,0,0,0,1,0,0,1,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0, ,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,,
Pamela,Game (:20),Snickers,Mexico,2019,2019,Confectionary,,Juan,In drag,1,0, ,1,0,4, ,999,999,1,0,3,0,,4,0,0,0,0,0,1,0,1,1,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,,
Melanie,Mall Bunny,M&M's,USA,2017,2019,Confectionary,,Mall Cop,tall,1,0, ,1,0,1, ,999,999,1,0,5,0,,4,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Mall center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Melanie,Faint 2.0,M&M's,USA,2017,2019,Confectionary,,Santa,red suit,1,0, ,1,0,1, ,999,999,1,0,7,0,,4,0,0,0,0,1,0,0,0,0,1,fainting,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Pamela,Boost The Rainbow,Skittles,China,2019,2019,Confectionary,,Man at desk, ,1,0, ,1,0,3, ,888,999,1,0,3,0,,3,0,0,0,0,1,1,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Grab a Snickers and Win a Chance to meet Dhoni.,Snickers,India,2019,2019,Confectionary,,Dhoni, ,1,0, ,1,0,3, ,2,999,1,0,4,0,,3,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Indoors (studio),0,0,0,0,3,0,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Gym,Snickers,India,2019,2019,Confectionary,,Man in tank recording, ,1,0, ,1,0,3, ,2,999,1,0,4,0,,3,0,0,0,0,0,1,0,1,0,1,Recording video on phone,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,3,3,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,News Debate,Snickers,India,2019,2019,Confectionary,,Man eating Snickers, ,1,0, ,1,0,3, ,2,999,1,0,5,0,,3,0,0,0,0,1,1,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom set,0,0,0,0,1,3,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,News Debate,Snickers,India,2019,2019,Confectionary,,Reporter, ,1,0, ,1,0,3, ,2,999,1,0,5,0,,3,0,0,0,0,1,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom set,0,0,0,0,3,3,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,News Debate,Snickers,India,2019,2019,Confectionary,,Waiter, ,1,0, ,1,0,3, ,2,999,1,0,3,0,,3,0,0,0,0,1,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom set,0,0,0,0,3,3,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Game (:20),Snickers,Mexico,2019,2019,Confectionary,,Guy in orange, ,1,0, ,1,0,4, ,999,999,1,0,3,0,,3,0,0,0,0,0,1,0,0,1,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,3,3,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Game (:20),Snickers,Mexico,2019,2019,Confectionary,,Juan after Snickers, ,1,0, ,1,0,4, ,999,999,1,0,3,0,,3,0,0,0,0,0,1,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,3,3,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Snickers Epic Wins (:30),Snickers,Russia,2019,2019,Confectionary,,Man at bar, ,1,0, ,1,0,1, ,999,999,1,0,3,0,,3,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,3,3,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Snickers Epic Wins (:30),Snickers,Russia,2019,2019,Confectionary,,DJ, ,1,0, ,1,0,1, ,999,999,1,0,3,0,,3,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,3,3,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Snickers Epic Wins (:30),Snickers,Russia,2019,2019,Confectionary,,Man in pool, ,1,0, ,1,0,1, ,999,999,1,0,3,0,,3,0,0,0,0,0,1,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,1,2,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Heist - No New (:15),Snickers,USA,2019,2019,Confectionary,,Pete, ,1,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,0,1,0,0,0,1,Stealing,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Heist - No New (:15),Snickers,USA,2019,2019,Confectionary,,Man with nylons on head, ,1,0, ,1,0,2, ,999,999,1,0,4,0,,3,0,0,0,0,0,1,0,0,0,1,Stealing,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,3,3,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Heist - No New (:15),Snickers,USA,2019,2019,Confectionary,,Bald man with nylons on head, ,1,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,0,1,0,0,0,1,Stealing,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,3,3,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Heist - No New (:30),Snickers,USA,2019,2019,Confectionary,,Pete, ,1,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,0,1,0,1,0,1,Stealing,0,0,1,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Heist - No New (:30),Snickers,USA,2019,2019,Confectionary,,Man with nylons on head, ,1,0, ,1,0,2, ,999,999,1,0,4,0,,3,0,0,0,0,0,1,0,0,0,1,Stealing,0,0,1,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,3,3,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Heist - No New (:30),Snickers,USA,2019,2019,Confectionary,,Bald man with nylons on head, ,1,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,0,1,0,0,0,1,Stealing,0,0,1,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,3,3,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Heist - No New (:30),Snickers,USA,2019,2019,Confectionary,,Woman on street, ,1,0, ,2,0,1, ,999,999,1,0,6,0,,3,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,3,3,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Lame Party - No New (:30),Snickers,USA,2019,2019,Confectionary,,Girl in stripes, ,1,0, ,2,0,8, ,999,999,1,0,3,0,,3,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,1,House party,0,0,0,0,3,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Suit Swag (:25),Snickers,Canada,2019,2019,Confectionary,,Delon Wright, ,1,0, ,1,0,2, ,999,999,1,0,3,0,,3,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,1,0,0,0,0,1,Hallway,0,0,0,0,3,1,1,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Confused,Snickers,Arabia,2019,2019,Confectionary,,Bald man, ,1,0, ,1,0,6, ,999,999,1,0,4,0,,3,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,1,0,0,0,0,1,Therapy group,0,0,0,0,3,3,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Hunger makes you dramatic - Take comfort in snickers peanut butter,Snickers,Arabia,2019,2019,Confectionary,,Barber, ,1,0, ,1,0,6, ,999,999,1,0,5,0,,3,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Barbershop,0,0,0,0,3,0,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Hunger makes you dramatic - Take comfort in snickers peanut butter,Snickers,Arabia,2019,2019,Confectionary,,Man talking to himself, ,1,0, ,1,0,1, ,999,999,1,0,3,0,,3,0,0,0,0,0,0,0,0,0,1,Talking to himself in mirror,0,0,0,0,0,0,0,0,0,0,0,0,1,Barbershop,0,0,0,0,1,3,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Mountain Climber,Snickers,Arabia,2019,2019,Confectionary,,Man screaming, ,1,0, ,1,0,1, ,999,999,1,0,3,0,,3,0,0,0,0,0,0,0,0,1,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,1,2,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Football Explanation with Mauricio Meirelles V1 (:30),Snickers,Brazil,2019,2019,Confectionary,,Mauricio Meirelles,Man speaking,1,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,2,3,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Football Explanation with Mauricio Meirelles V2 (:30),Snickers,Brazil,2019,2019,Confectionary,,Mauricio Meirelles,Man speaking,1,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,2,3,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Football Explanation with Mauricio Meirelles V3 (:30),Snickers,Brazil,2019,2019,Confectionary,,Mauricio Meirelles,Man speaking,1,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,2,3,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Recovery Room (:30),Snickers,USA,2017,2019,Confectionary,,Surgeon,Surgeon,1,0, ,1,0,1, ,999,999,1,0,5,0,,3,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital room,0,0,0,0,1,3,1,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,The News (:30),Snickers,USA,2017,2019,Confectionary,,News Anchor 1,Black suit,1,0, ,1,0,2, ,999,999,1,0,4,0,,3,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom,0,0,0,0,3,3,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,The News (:30),Snickers,USA,2017,2019,Confectionary,,Tom,Sports anchor,1,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom,0,0,0,0,3,3,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Snickers Big Mistake (:51/:36),Snickers,France,2019,2019,Confectionary,,Snickers Worker 1,Man who tastes Snickers,1,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,1,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Factory,0,0,0,0,2,0,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Snickers Big Mistake (:51/:36),Snickers,France,2019,2019,Confectionary,,Snickers Worker 2,Man who screws up Snickers batch,1,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,1,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Factory,0,0,0,0,1,2,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Factory Tour,Twix,USA,2014,2019,Confectionary,,Twix Tour Guide,Twix factor tour guide,1,0, ,1,0,1, ,999,999,1,0,5,0,,3,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Factory,0,0,0,0,2,3,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Factory Tour,Twix,USA,2014,2019,Confectionary,,Boy,Boy speaking,1,0, ,1,0,1, ,999,999,1,0,2,0,,3,0,0,0,0,0,1,0,0,0,1,Taking a tour,0,0,0,0,0,0,0,0,0,0,0,0,1,Factory,0,0,0,0,2,3,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Factory Tour,Twix,USA,2014,2019,Confectionary,,Boy's mother,Boy's mother,1,0, ,2,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,0,1,0,0,0,1,Taking a tour,0,0,0,0,0,0,0,0,0,0,0,0,1,Factory,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Factory Tour,Twix,USA,2014,2019,Confectionary,,Boy's father,Boy's father,1,0, ,1,0,1, ,999,999,1,0,4,0,,3,0,0,0,0,0,1,0,0,0,1,Taking a tour,0,0,0,0,0,0,0,0,0,0,0,0,1,Factory,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Undertaker/Mortician,Twix,USA,2015,2019,Confectionary,,Mortician,Mortician,1,0, ,1,0,1, ,999,999,1,0,6,0,,3,0,0,0,0,1,1,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Funeral home,0,0,0,0,2,3,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Undertaker/Mortician,Twix,USA,2015,2019,Confectionary,,Undertaker,Undertaker,1,0, ,1,0,1, ,999,999,1,0,5,0,,3,0,0,0,0,1,1,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Funeral home,0,0,0,0,2,3,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Undertaker/Mortician,Twix,USA,2015,2019,Confectionary,,Ghost,Ghost,1,0, ,2,0,1, ,999,999,1,0,5,0,,3,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Funeral home,0,0,0,0,0,3,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Undertaker/Mortician,Twix,USA,2015,2019,Confectionary,,Spirit,Spirit,1,0, ,2,0,1, ,999,999,1,0,5,0,,3,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Funeral home,0,0,0,0,0,3,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Jenna,Meeting,Airwaves,China Taiwan,2019,2019,Confectionary,,Boss,Head of table,1,0, ,1,0,3, ,888,999,1,0,5,0,,3,0,0,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
